Percent of connections that are bidirected: 0.005466416966138584
rule_id, collapses, edges_approx, total_cost, rule_details
1, 493, 0, 750232, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2), (1, 3)]
10, 1476, 0, 725187, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 1), (1, 3), (1, 5)]
1, 82, 0, 723807, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2), (1, 3)]
10, 576, 472, 715445, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 1), (1, 3), (1, 5)]
1, 38, 0, 714813, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2), (1, 3)]
61, 38, 0, 713014, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 121), ('type_1', 'type_1'), ('type_1', 2352), ('type_1', 121), ('type_1', 101), (121, 101), (121, 2352)]
66, 17, 0, 712772, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 7103), ('type_1', 'type_1'), (7103, 162), (7103, 7107)]
16, 8, 108, 740779, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
25, 1, 14, 740610, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3995), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (3995, 4)]
16, 3, 39, 740699, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
26, 1, 13, 740678, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 3, 40, 740769, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
15, 2, 27, 740835, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
16, 3, 42, 740930, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
0, 4, 55, 741050, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
24, 1, 14, 740926, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
15, 1, 14, 740967, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
16, 2, 24, 741027, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
57, 1, 12, 740899, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 91), ('type_0', 118), ('type_1', 'type_1'), ('type_1', 91), ('type_1', 118), (91, 118)]
26, 2, 21, 740833, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
0, 1, 12, 740870, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
47, 2, 26, 740904, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
65, 2, 26, 740938, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
64, 1, 12, 740780, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 147), ('type_0', 149), ('type_1', 'type_1'), ('type_1', 149), (147, 149), (149, 147)]
16, 2, 28, 740848, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
15, 1, 14, 740889, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
16, 4, 56, 741011, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
0, 1, 13, 741050, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
16, 2, 27, 741116, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
47, 3, 41, 741164, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 1, 13, 741203, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
9, 1, 14, 741244, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 1), (1, 3)]
47, 2, 28, 741282, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 1, 14, 741323, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 1, 13, 741347, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
53, 1, 13, 741146, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
16, 3, 42, 741241, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
25, 1, 14, 741147, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3995), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (3995, 4)]
0, 1, 13, 741186, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
65, 2, 26, 741220, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 2, 25, 741282, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
0, 1, 14, 741323, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
16, 6, 82, 741495, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
53, 1, 12, 741442, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
16, 1, 12, 741479, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
47, 2, 25, 741511, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
65, 1, 11, 741531, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
64, 1, 13, 741465, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 147), ('type_0', 149), ('type_1', 'type_1'), ('type_1', 149), (147, 149), (149, 147)]
0, 1, 12, 741502, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
47, 1, 13, 741526, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
65, 1, 13, 741550, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 6, 80, 741718, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 1, 13, 741742, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
47, 5, 70, 741816, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 3, 42, 741911, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
9, 1, 14, 741952, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 1), (1, 3)]
16, 1, 14, 741993, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
24, 1, 13, 741912, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
16, 6, 80, 742080, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
15, 1, 14, 742121, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
65, 1, 14, 742147, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
47, 1, 13, 742171, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
26, 1, 13, 742135, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 7, 90, 742322, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 2, 26, 742356, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 1, 13, 742395, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
15, 1, 14, 742436, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
65, 1, 14, 742462, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 4, 55, 742582, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
63, 1, 13, 742501, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 112), ('type_1', 'type_1'), ('type_1', 112), ('type_1', 5072), (112, 5072), (5072, 112)]
53, 2, 28, 742314, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
16, 6, 75, 742472, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
24, 2, 27, 742298, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
16, 6, 83, 742472, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
26, 1, 14, 742423, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 3, 39, 742512, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
25, 1, 13, 742416, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3995), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (3995, 4)]
0, 1, 12, 742453, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
47, 2, 26, 742487, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 4, 55, 742607, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
47, 1, 13, 742631, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 1, 14, 742672, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
24, 1, 13, 742651, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
16, 1, 11, 742686, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
47, 1, 14, 742712, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 11, 151, 743017, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
0, 1, 14, 743058, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
16, 1, 14, 743099, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
9, 1, 15, 743142, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 1), (1, 3)]
65, 1, 15, 743170, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 3, 44, 743269, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 4, 60, 743339, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 2, 28, 743407, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
0, 2, 30, 743479, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
16, 1, 14, 743520, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
15, 1, 15, 743563, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
16, 1, 14, 743604, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
15, 2, 30, 743676, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
47, 1, 14, 743702, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 4, 56, 743824, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 2, 29, 743864, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 3, 43, 743961, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 1, 15, 743989, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 2, 28, 744057, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
53, 1, 13, 743991, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
16, 2, 26, 744055, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
47, 1, 14, 744081, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 3, 43, 744178, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
24, 1, 14, 743949, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
65, 2, 30, 743991, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
24, 2, 29, 743836, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
16, 11, 150, 744139, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
26, 1, 13, 744103, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 4, 50, 744213, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
26, 1, 13, 744147, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
24, 1, 14, 744098, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
65, 2, 26, 744132, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 3, 39, 744221, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
24, 1, 13, 744185, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
26, 1, 13, 744164, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
0, 1, 12, 744201, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
47, 1, 13, 744225, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
16, 1, 13, 744264, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
26, 1, 13, 744168, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 1, 13, 744207, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
9, 1, 14, 744248, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 1), (1, 3)]
47, 4, 56, 744310, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
0, 2, 27, 744376, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
65, 1, 14, 744402, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
26, 1, 13, 744381, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
53, 1, 13, 744300, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
16, 1, 12, 744337, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
0, 1, 11, 744372, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
26, 1, 12, 744289, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 2, 25, 744351, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
9, 1, 12, 744388, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 1), (1, 3)]
16, 4, 52, 744502, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
25, 1, 13, 744466, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3995), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (3995, 4)]
16, 1, 11, 744501, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 1, 13, 744525, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
0, 1, 13, 744564, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
24, 1, 13, 744483, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 3992), ('type_1', 4), (4, 3992)]
16, 4, 48, 744589, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
53, 1, 13, 744538, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
65, 1, 11, 744558, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 2, 23, 744616, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 2, 24, 744646, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
63, 1, 12, 744593, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 112), ('type_1', 'type_1'), ('type_1', 112), ('type_1', 5072), (112, 5072), (5072, 112)]
25, 1, 11, 744538, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3995), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (3995, 4)]
47, 1, 11, 744558, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
26, 1, 11, 744518, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 1, 10, 744551, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
65, 2, 24, 744581, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
16, 1, 11, 744616, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
26, 1, 11, 744576, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3669), ('type_1', 'type_1'), ('type_1', 4), ('type_1', 3669), (4, 3669)]
16, 1, 10, 744609, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
47, 1, 11, 744629, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 62), ('type_1', 'type_1'), ('type_1', 62), (62, 6701), (6701, 62)]
15, 1, 11, 744664, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (1, 4)]
16, 2, 20, 744716, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
64, 1, 11, 744691, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 147), ('type_0', 149), ('type_1', 'type_1'), ('type_1', 149), (147, 149), (149, 147)]
65, 1, 8, 744705, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
53, 1, 10, 744633, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
0, 1, 10, 744666, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1), ('type_1', 'type_1'), ('type_1', 2), (1, 2)]
16, 2, 22, 744722, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 9), ('type_1', 'type_1'), ('type_1', 1), (1, 9)]
25, 1, 9, 744603, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 3995), ('type_0', 4), ('type_1', 'type_1'), ('type_1', 4), (3995, 4)]
63, 1, 10, 744561, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 112), ('type_1', 'type_1'), ('type_1', 112), ('type_1', 5072), (112, 5072), (5072, 112)]
65, 1, 9, 744577, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 157), ('type_1', 'type_1'), ('type_1', 1302), (157, 1302), (1302, 157)]
81, 1, 10, 744430, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 331), ('type_0', 334), ('type_1', 'type_1'), ('type_1', 331), ('type_1', 334), (331, 334), (334, 331)]
53, 1, 8, 744414, [('type_0', 'type_0'), ('type_0', 'type_1'), ('type_0', 1569), ('type_0', 79), ('type_1', 'type_1'), ('type_1', 1569), (1569, 79)]
